,Output_Target,Input_feature,Models,Hyperparameters_Used,Model_RunTime_min,Dataset_size,Train_size,Val_size,Test_size,Train_active_size,Val_active_size,Test_active_size,Train_inactive_size,Val_inactive_size,Test_inactive_size,Train_indeterminate_size,Val_indeterminate_size,Test_indeterminate_size,Accuracy_Val,TP_val_0,TN_val_0,FP_val_0,FN_val_0,TP_val_1,TN_val_1,FP_val_1,FN_val_1,TP_val_2,TN_val_2,FP_val_2,FN_val_2,Cohen_Score_Val,Precision_0_Val,Recall_0_Val,F1 Score_0_Val,Precision_1_Val,Recall_1_Val,F1_Score_1_Val,Precision_2_Val,Recall_2_Val,F1_Score_2_Val,AUC_output_0_Val,AUC_output_1_Val,AUC_output_2_Val,Log_Loss_Val,Accuracy_Test,TP_test_0,TN_test_0,FP_test_0,FN_test_0,TP_test_1,TN_test_1,FP_test_1,FN_test_1,TP_test_2,TN_test_2,FP_test_2,FN_test_2,Cohen_Score_Test,Precision_0_Test,Recall_0_Test,F1_Score_0_Test,Precision_1_Test,Recall_1_Test,F1 Score_1_Test,Precision_2_Test,Recall_2_Test,F1 Score_2_Test,AUC_output_0_Test,AUC_output_1_Test,AUC_output_2_Test,Log_Loss_Test
0,Cytochrome_P450_26A1,morgan_fp,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [None], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.013,149,103,23,23,78,18,18,7,1,1,18,4,4,0.826,17,2,3,1,1,22,0,0,1,18,1,3,0.425,0.850,0.944,0.895,1.000,1.000,1.000,0.500,0.250,0.333,0.672,1.000,0.599,0.559,0.739,14,4,1,4,0,22,0,1,3,14,5,1,0.392,0.933,0.778,0.848,0.000,0.000,0.000,0.375,0.750,0.500,0.789,0.500,0.743,0.882
