-0.091255,-0.094223,-0.10045,-0.089191,-0.081026,-0.084442,-0.079266,-0.0821,-0.093906,-0.092263
0.043745,0.044005,0.046645,0.047125,0.036353,0.040089,0.039332,0.035136,0.042381,0.043431
-0.069192,-0.065065,-0.074258,-0.073482,-0.059203,-0.06257,-0.057264,-0.061017,-0.069949,-0.066688
0.028352,0.025603,0.030252,0.028875,0.022865,0.024091,0.02087,0.024832,0.02819,0.025435
0.16748,0.15932,0.1803,0.16509,0.14857,0.15667,0.14274,0.1469,0.16825,0.16397
0.024803,0.030527,0.031011,0.030069,0.025468,0.02648,0.024488,0.027676,0.032528,0.028926
-0.032158,-0.029746,-0.035643,-0.031872,-0.029338,-0.0327,-0.026866,-0.027472,-0.034693,-0.030486
-0.0077786,-0.0049005,-0.0052177,-0.0022906,-0.001406,-0.0011222,0.00080559,-0.001001,-0.0071804,-0.0030957
-0.00034343,-0.01276,-0.0057795,-0.014921,-0.0025792,-0.0045409,-0.011247,-0.0054049,-0.0065507,-0.012727
-0.038393,-0.034458,-0.045772,-0.039087,-0.038723,-0.034752,-0.032798,-0.038716,-0.041332,-0.036199
0.018797,0.021508,0.025507,0.0093185,0.024576,0.026972,0.020116,0.021245,0.021223,0.021147
0.0090482,0.015154,0.011408,0.015757,0.010461,0.0086659,0.0091162,0.012993,0.015208,0.014462
0.0010706,-0.002244,-0.00090343,-0.0039971,-0.001981,-0.00081377,-0.00081932,-0.0014205,-0.0010438,-0.0016422
-0.010576,-0.012899,-0.01145,-0.01492,-0.014873,-0.010584,-0.013092,-0.014499,-0.012632,-0.013074
-0.016338,-0.020811,-0.024517,-0.025414,-0.016979,-0.01809,-0.01777,-0.023989,-0.027711,-0.019173
-0.002424,0.00023185,0.0044132,0.0061097,-0.0080414,-0.0030656,0.0040435,0.00083893,0.00062043,0.00050679
-0.0043596,-0.0024432,-0.0072428,-0.0086529,-0.0048641,-0.0010301,-0.0062102,-0.0039312,-0.0037368,-0.0046524
0.014674,0.012077,0.011144,0.0049556,0.0098025,0.012804,0.009645,0.007414,0.0080135,0.012653
-0.0048802,-0.0038007,-0.0052563,-0.0023591,0.0013488,-0.0010069,-0.0013152,-0.0010028,-0.0024442,-0.0053005
0.0082715,0.0056186,0.006807,0.0042693,0.0065431,0.0069011,0.0026269,0.0032798,0.0088448,0.0034549
-0.032158,-0.029746,-0.035643,-0.031872,-0.029338,-0.0327,-0.026866,-0.027472,-0.034693,-0.030486
-0.014815,-0.015004,-0.017191,-0.018818,-0.015535,-0.0080752,-0.016864,-0.015871,-0.015624,-0.016889
-0.017772,-0.012298,-0.021437,-0.019128,-0.015159,-0.013472,-0.018676,-0.014204,-0.01739,-0.011229
0.0069622,0.0031411,0.0079719,0.0061987,0.0052499,0.0037212,0.0034667,0.0029371,0.007302,0.0056214
0.044496,0.042212,0.047267,0.039817,0.037641,0.039013,0.036976,0.037088,0.045411,0.038465
-0.028521,-0.026071,-0.026817,-0.03232,-0.031659,-0.025095,-0.025642,-0.025028,-0.027144,-0.024637
0.0081349,0.0085085,0.011524,0.013113,0.009502,0.007309,0.0095691,0.0094246,0.0091694,0.011851
-0.032158,-0.029746,-0.035643,-0.031872,-0.029338,-0.0327,-0.026866,-0.027472,-0.034693,-0.030486
0.011431,0.014357,0.015508,0.017721,0.022333,0.010175,0.013411,0.016372,0.020194,0.012546
-0.029008,-0.030841,-0.035075,-0.03384,-0.030487,-0.028719,-0.025722,-0.027537,-0.030341,-0.031433
-0.039752,-0.034319,-0.038461,-0.034829,-0.035067,-0.035322,-0.033761,-0.033733,-0.037314,-0.035147
0.0061762,0.0035624,0.0050502,0.0034084,0.0015138,0.0056882,0.001306,0.00445,0.004268,0.0046748
-0.034674,-0.039743,-0.046349,-0.044365,-0.037892,-0.035108,-0.034268,-0.037933,-0.041766,-0.041126
-0.014003,-0.014511,-0.015722,-0.013485,-0.012988,-0.013354,-0.011605,-0.013908,-0.017672,-0.014447
-0.032158,-0.029746,-0.035643,-0.031872,-0.029338,-0.0327,-0.026866,-0.027472,-0.034693,-0.030486
-0.012206,-0.0055717,-0.0074782,-0.0077938,-0.0097143,-0.0084412,-0.0034623,-0.0064969,-0.0066398,-0.0033222
-0.025383,-0.032311,-0.034133,-0.027197,-0.025878,-0.025517,-0.025659,-0.025019,-0.031578,-0.03091
0.016477,0.013251,0.014692,0.01728,0.011029,0.0087824,0.008181,0.009914,0.013044,0.0098582
0.0047693,0.0091713,0.010971,0.0038792,0.012504,0.012966,0.011605,0.010492,0.0089098,0.010785
0.006117,0.011057,0.0078444,0.011954,0.0075712,0.0062241,0.0063879,0.0095741,0.011062,0.010825
0.0011876,-0.0021247,-0.0007807,-0.0038687,-0.0018673,-0.00070815,-0.00072102,-0.0013196,-0.00090177,-0.0015113
