,Output_Target,Input_feature,Models,Hyperparameters_Used,Model_RunTime_min,Dataset_size,Train_size,Val_size,Test_size,Train_positive_size,Val_positive_size,Test_positive_size,Accuracy_Val,True_Positive_Val,True_Negative_Val,False_Positive_Val,False_Negative_Val,Cohen_Score_Val,Precision_0_Val,Recall_0_Val,F1 Score_0_Val,AUC_output_0_Val,Precision_1_Val,Recall_1_Val,F1_Score_1_Val,AUC_output_1_Val,Log_Loss_Val,Accuracy_Test,True_Positive_Test,True_Negative_Test,False_Positive_Test,False_Negative_Test,Cohen_Score_Test,Precision_0_Test,Recall_0_Test,F1_Score_0_Test,AUC_output_0_Test,Precision_1_Test,Recall_1_Test,F1 Score_1_Test,AUC_output_1_Test,Log_Loss_Test
154,2C19_ind,rdkDes_lecfp6_laval_hashap,Perceptron_default,"{'alpha': [0.0001], 'class_weight': [None], 'early_stopping': [False], 'eta0': [1.0], 'fit_intercept': [True], 'max_iter': [1000], 'n_iter_no_change': [5], 'n_jobs': [None], 'penalty': [None], 'random_state': [0], 'shuffle': [True], 'tol': [0.001], 'validation_fraction': [0.1], 'verbose': [0], 'warm_start': [False]}",0.019,1525,1067,229,229,12,2,2,0.9740000000000001,0,223,4,2,-0.012,0.991,0.982,0.987,0.491,0.0,0.0,0.0,0.491,-,0.9740000000000001,1,222,5,1,0.24,0.996,0.978,0.987,0.7390000000000001,0.16699999999999998,0.5,0.25,0.7390000000000001,-
155,2C19_ind,rdkDes_lecfp6_laval_hashap,LinearDiscriminantAnalysis_default,"{'n_components': [None], 'priors': [None], 'shrinkage': [None], 'solver': ['svd'], 'store_covariance': [False], 'tol': [0.0001]}",0.298,1525,1067,229,229,12,2,2,0.9740000000000001,0,223,4,2,-0.012,0.991,0.982,0.987,0.491,0.0,0.0,0.0,0.491,0.81,0.987,1,225,2,1,0.39399999999999996,0.996,0.991,0.993,0.746,0.33299999999999996,0.5,0.4,0.746,0.452
156,2C19_ind,rdkDes_lecfp6_laval_hashap,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [0], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.9470000000000001,1525,1067,229,229,12,2,2,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.06,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.03
157,2C19_ind,rdkDes_lecfp6_laval_hashap,ExtraTreeClassifier_default,"{'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'random_state': [None], 'splitter': ['random']}",0.017,1525,1067,229,229,12,2,2,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.311,0.991,1,226,1,1,0.496,0.996,0.996,0.996,0.748,0.5,0.5,0.5,0.748,0.305
158,2C19_ind,rdkDes_lecfp6_laval_hashap,OutputCodeClassifier_default,"{'code_size': [1.5], 'estimator__alpha': [1.0], 'estimator__class_prior': [None], 'estimator__fit_prior': [True], 'estimator': [MultinomialNB(alpha=1.0, class_prior=None, fit_prior=True)], 'n_jobs': [None], 'random_state': [None]}",0.033,1525,1067,229,229,12,2,2,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,-,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,-
159,2C19_ind,rdkDes_lecfp6_laval_hashap,BernoulliNB_default,"{'alpha': [1.0], 'binarize': [0.0], 'class_prior': [None], 'fit_prior': [True]}",0.032,1525,1067,229,229,12,2,2,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,0.452,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.302
160,2C19_ind,rdkDes_lecfp6_laval_hashap,NearestCentroid_default,"{'metric': ['euclidean'], 'shrink_threshold': [None]}",0.012,1525,1067,229,229,12,2,2,0.825,0,189,38,2,-0.017,0.99,0.833,0.904,0.41600000000000004,0.0,0.0,0.0,0.41600000000000004,-,0.8170000000000001,1,186,41,1,0.028999999999999998,0.995,0.8190000000000001,0.899,0.66,0.024,0.5,0.045,0.66,-
161,2C19_ind,rdkDes_lecfp6_laval_hashap,LogisticRegression_default,"{'C': [1.0], 'class_weight': [None], 'dual': [False], 'fit_intercept': [True], 'intercept_scaling': [1], 'l1_ratio': [None], 'max_iter': [100], 'multi_class': ['warn'], 'n_jobs': [None], 'penalty': ['l2'], 'random_state': [None], 'solver': ['warn'], 'tol': [0.0001], 'verbose': [0], 'warm_start': [False]}",0.016,1525,1067,229,229,12,2,2,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.092,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,0.027999999999999997
162,2C19_ind,rdkDes_lecfp6_laval_hashap,DummyClassifier_default,"{'constant': [None], 'random_state': [None], 'strategy': ['stratified']}",0.002,1525,1067,229,229,12,2,2,0.978,0,224,3,2,-0.011000000000000001,0.991,0.987,0.9890000000000001,0.493,0.0,0.0,0.0,0.493,0.302,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,0.603
163,2C19_ind,rdkDes_lecfp6_laval_hashap,GaussianNB_default,"{'priors': [None], 'var_smoothing': [1e-09]}",0.127,1525,1067,229,229,12,2,2,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.302,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,0.452
164,2C19_ind,rdkDes_lecfp6_laval_hashap,RidgeClassifier_default,"{'alpha': [1.0], 'class_weight': [None], 'copy_X': [True], 'fit_intercept': [True], 'max_iter': [None], 'normalize': [False], 'random_state': [None], 'solver': ['auto'], 'tol': [0.001]}",0.034,1525,1067,229,229,12,2,2,0.978,0,224,3,2,-0.011000000000000001,0.991,0.987,0.9890000000000001,0.493,0.0,0.0,0.0,0.493,-,0.991,1,226,1,1,0.496,0.996,0.996,0.996,0.748,0.5,0.5,0.5,0.748,-
165,2C19_ind,rdkDes_lecfp6_laval_hashap,MultinomialNB_default,"{'alpha': [1.0], 'class_prior': [None], 'fit_prior': [True]}",0.021,1525,1067,229,229,12,2,2,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,0.391,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.302
166,2C19_ind,rdkDes_lecfp6_laval_hashap,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [None], 'verbose': [0], 'warm_start': [False]}",0.013000000000000001,1525,1067,229,229,12,2,2,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,0.18,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,0.036000000000000004
167,2C19_ind,rdkDes_lecfp6_laval_hashap,PassiveAggressiveClassifier_default,"{'C': [1.0], 'average': [False], 'class_weight': [None], 'early_stopping': [False], 'fit_intercept': [True], 'loss': ['hinge'], 'max_iter': [1000], 'n_iter_no_change': [5], 'n_jobs': [None], 'random_state': [None], 'shuffle': [True], 'tol': [0.001], 'validation_fraction': [0.1], 'verbose': [0], 'warm_start': [False]}",0.026000000000000002,1525,1067,229,229,12,2,2,0.991,0,227,0,2,0.0,0.991,1.0,0.996,0.5,0.0,0.0,0.0,0.5,-,0.987,0,226,1,2,-0.006,0.991,0.996,0.993,0.498,0.0,0.0,0.0,0.498,-
