,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
0,CHEMBL3582472,CHEMBL3583945,1948539,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(c1)c2nc3cc(F)c(F)cc3n2C4CC4
1,CHEMBL3582477,CHEMBL3583945,1948544,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,CC(C)(O)c1cncc(c1)c2nc3cc(F)c(F)cc3n2C4CC4
2,CHEMBL3582478,CHEMBL3583945,1948545,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,CC(C)(O)c1cncc(c1)c2nc3ccc(F)cc3n2C4CC4
3,CHEMBL3582481,CHEMBL3583945,1948548,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,Cc1c(F)cncc1c2nc3cc(F)c(F)cc3n2C4CC4
4,CHEMBL2147041,CHEMBL3784034,1420537,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,7500.0,nM,IC50,,98666,11542,PROTEIN,SINGLE PROTEIN,9,Cc1ccncc1c2cccc3c2ncn3CC(F)(F)F
5,CHEMBL3780847,CHEMBL3784034,2076534,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,1050.0,nM,IC50,,98666,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)C1CC=C2c5cccnc5
6,CHEMBL157101,CHEMBL3868074,255904,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,4300.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
7,CHEMBL3983734,CHEMBL3868074,2193105,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,1600.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,CS(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
8,CHEMBL3913908,CHEMBL3868074,2123279,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,271.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,CCS(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
9,CHEMBL3894912,CHEMBL3868074,2104283,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,51.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,CC(C)S(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
10,CHEMBL3922888,CHEMBL3868074,2132259,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,28.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(c(Cl)c1)[C@]2(Cn3ccnc3)OC[C@@H](COc4ccc(cc4)N5CCN(CC5)S(=O)(=O)C6CC6)O2
11,CHEMBL3964421,CHEMBL3868074,2173792,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,166.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,COCCS(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
12,CHEMBL3931836,CHEMBL3868074,2141207,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,123.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(c(Cl)c1)[C@]2(Cn3ccnc3)OC[C@@H](COc4ccc(cc4)N5CCN(CC5)S(=O)(=O)C6CCOCC6)O2
13,CHEMBL3938615,CHEMBL3868074,2147986,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,49.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,FC(F)(F)S(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
14,CHEMBL3968178,CHEMBL3868074,2177549,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,FC(F)S(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
15,CHEMBL3952032,CHEMBL3868074,2161403,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,78.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(c(Cl)c1)[C@]2(Cn3ccnc3)OC[C@@H](COc4ccc(cc4)N5CCN(CC5)S(=O)(=O)CC#N)O2
16,CHEMBL3980889,CHEMBL3868074,2190260,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,20.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,CS(=O)(=O)CS(=O)(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
17,CHEMBL3960724,CHEMBL3868074,2170095,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,148.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(c(Cl)c1)[C@]2(Cn3ccnc3)OC[C@@H](COc4ccc(cc4)N5CCN(CC5)S(=O)(=O)c6cccs6)O2
18,CHEMBL3891718,CHEMBL3868074,2101089,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,=,8.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cn1ccnc1S(=O)(=O)N2CCN(CC2)c3ccc(OC[C@@H]4CO[C@](Cn5ccnc5)(O4)c6ccc(Cl)cc6Cl)cc3
19,CHEMBL3923127,CHEMBL3872121,2132498,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,C[C@](O)(c1cncc(c1)c2nc3ccc(F)cn3c2C4CC4)C(F)(F)F
20,CHEMBL3893614,CHEMBL3872121,2102985,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc(c3cncc(F)c3)c(C4CC4)n2c1
21,CHEMBL3948337,CHEMBL3872121,2157708,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Fc1ccc2nc(c3cncc4ccccc34)c(C5CC5)n2c1
22,CHEMBL3951973,CHEMBL3872121,2161344,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,101910,11542,PROTEIN,SINGLE PROTEIN,9,Fc1cncc(c1)c2nc3cc(F)c(Cl)cn3c2C4CC4
23,CHEMBL3924257,CHEMBL3872121,2133628,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cc1c(F)cncc1c2nc3ccc(F)cn3c2C4CC4
24,CHEMBL3919759,CHEMBL3872121,2129130,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,CCc1c(F)cncc1c2nc3ccc(F)cn3c2C4CC4
25,CHEMBL3932330,CHEMBL3882751,2141701,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c5cccnc5F
26,CHEMBL3952895,CHEMBL3882751,2162266,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC1C[C@@H]2[C@H](CC[C@@]3(C)C2=CC=C3c4cccnc4)[C@@]5(C)CCN(C)C(=O)C=C15
27,CHEMBL3951679,CHEMBL3882751,2161050,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC(C)(C)C(=O)N[C@@H]1CC[C@@]2(C)C(CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)C1
28,CHEMBL3942002,CHEMBL3882751,2151373,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC(=O)C4=CC(=O)CC[C@]34C)[C@@H]1CC=C2c5cncc(F)c5
29,CHEMBL3982901,CHEMBL3882751,2192272,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(=O)C=C1C(C[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)c6ccccc6
30,CHEMBL3903383,CHEMBL3882751,2112754,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CCC1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC=C3c4cncc(F)c4)[C@@]5(C)CCC(=O)C=C15
31,CHEMBL3946949,CHEMBL3882751,2156320,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC45CC4NC(=O)CC[C@]35C)[C@@H]1CC=C2c6cccnc6
32,CHEMBL3911116,CHEMBL3882751,2120487,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CN1C(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cncc(F)c5)[C@@H]3CC=C12
33,CHEMBL3926463,CHEMBL3882751,2135834,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H](O)CC1=CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4c5cncc(F)c5
34,CHEMBL3920267,CHEMBL3882751,2129638,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](C4CC4C5=CC(=O)CC[C@]35C)[C@@H]1CC=C2c6cccnc6
35,CHEMBL3980640,CHEMBL3882751,2190011,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC1=C2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)[C@@]2(C)CCC1O
36,CHEMBL3905604,CHEMBL3882751,2114975,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CC=C2c5cccnc5
37,CHEMBL3920881,CHEMBL3882751,2130252,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC1(C)C(O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cccnc5)[C@@H]3CC=C12
38,CHEMBL3922933,CHEMBL3882751,2132304,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC(Nc4nccs4)C56CC5CC[C@]36C)[C@@H]1CC=C2c7cccnc7
39,CHEMBL3899156,CHEMBL3882751,2108527,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](CC[C@]34C)NS(=O)(=O)C5CC5)[C@@H]1CC=C2c6cccnc6
40,CHEMBL3917652,CHEMBL3882751,2127023,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](CC[C@]34C)NC(=O)C5CC5)[C@@H]1CC=C2n6ccnc6
41,CHEMBL3935756,CHEMBL3882751,2145127,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cc1ccncc1C2=CC[C@H]3[C@@H]4CC[C@H]5CC(=O)NCC[C@]5(C)[C@H]4CC[C@]23C
42,CHEMBL3946026,CHEMBL3882751,2155397,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CO[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4n5ccnc5)[C@@H]3CC=C2C1
43,CHEMBL3974234,CHEMBL3882751,2183605,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,COC1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)C1
44,CHEMBL3958810,CHEMBL3882751,2168181,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4n5ccnn5
45,CHEMBL3896576,CHEMBL3882751,2105947,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4c5cccnc5
46,CHEMBL3931318,CHEMBL3882751,2140689,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(c1)C2=CC[C@H]3[C@@H]4CC(=O)C5CCCC[C@]5(C)[C@H]4CC[C@]23C
47,CHEMBL3905483,CHEMBL3882751,2114854,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)NCC[C@]34C)[C@@H]1CCC2n5ccnc5
48,CHEMBL3936040,CHEMBL3882751,2145411,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(c1)C2=CC[C@H]3[C@@H]4CC[C@H]5COCCC[C@]5(C)[C@H]4CC[C@]23C
49,CHEMBL3950350,CHEMBL3882751,2159721,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cc1cncc(c1)C2=CC[C@H]3[C@@H]4CCN5CCCCC[C@]5(C)[C@H]4CC[C@]23C
50,CHEMBL3952757,CHEMBL3882751,2162128,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC=CCC(=O)N1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5
51,CHEMBL3899339,CHEMBL3882751,2108710,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2c5cccnc5
52,CHEMBL3919452,CHEMBL3882751,2128823,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)C1=CC=C2c5cccnc5
53,CHEMBL3917799,CHEMBL3882751,2127170,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cc1ccncc1C2=CC[C@H]3[C@@H]4CC[C@H]5CNC(=O)CC[C@]5(C)[C@H]4CC[C@]23C
54,CHEMBL3926876,CHEMBL3882751,2136247,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC1C[C@H]2[C@@H]3CC=C(c4cncc(c4)C(F)F)[C@@]3(C)CC[C@@H]2[C@@]5(C)C=CC(=O)C=C15
55,CHEMBL3952352,CHEMBL3882751,2161723,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC(C4CC4)C5=CC(=O)CC[C@]35C)[C@@H]1CC=C2c6cccnc6
56,CHEMBL3955454,CHEMBL3882751,2164825,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCNC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4c5cncc(c5)C(F)F
57,CHEMBL3957348,CHEMBL3882751,2166719,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC=C3c4cncc(F)c4)[C@@]5(C)CC[C@H](O)CC15O
58,CHEMBL3972138,CHEMBL3882751,2181509,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cc1cnc(F)c(c1)C2=CC[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]23C
59,CHEMBL3946031,CHEMBL3882751,2155402,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](C4CC4C5=CC(=O)NCC[C@]35C)[C@@H]1CC=C2c6cccnc6
60,CHEMBL3974114,CHEMBL3882751,2183485,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC(F)C4=C\C(=N\O)\CC[C@]34C)[C@@H]1CC=C2c5cccnc5
61,CHEMBL3979173,CHEMBL3882751,2188544,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC1C[C@@H]2[C@H](CC[C@@]3(C)C2=CC=C3c4cccnc4)[C@@]5(C)CCC(=O)C=C15
62,CHEMBL3957632,CHEMBL3882751,2167003,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)C1=CC=C2c5cccnc5
63,CHEMBL3925399,CHEMBL3882751,2134770,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC[C@]1(O)CC[C@@]2(C)C(CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)C1
64,CHEMBL3963115,CHEMBL3882751,2172486,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CCNC(=S)N[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cccnc5)[C@@H]3CC=C2C1
65,CHEMBL3967106,CHEMBL3882751,2176477,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC3CC13C(O)C[C@@H]4[C@@H]2CC[C@@]5(C)C4=CC=C5c6cccnc6
66,CHEMBL3933845,CHEMBL3882751,2143216,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H](CC1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)NC(=O)C6CC6
67,CHEMBL3976482,CHEMBL3882751,2185853,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CC(C)C(=O)N[C@H]1CC[C@@]2(C)C(CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5)C1
68,CHEMBL3893655,CHEMBL3882751,2103026,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CO[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cnccc5C)C1
69,CHEMBL3960739,CHEMBL3882751,2170110,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CN1C(=O)CCC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cncc(C)c5)[C@@H]3CC=C12
70,CHEMBL3926933,CHEMBL3882751,2136304,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,CN1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cccnc5)[C@@H]3CCC2=CC1=O
71,CHEMBL3928070,CHEMBL3882751,2137441,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4n5ccnc5
72,CHEMBL3934613,CHEMBL3882751,2143984,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,COc1cncc(c1)C2=CC=C3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23C)OC(=O)C
73,CHEMBL3929371,CHEMBL3882751,2138742,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)NCC[C@]34C)[C@@H]1CC=C2n5ncnn5
74,CHEMBL3963407,CHEMBL3882751,2172778,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,CN1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4n5ccnc5)[C@@H]3CCC2=CC1
75,CHEMBL3918825,CHEMBL3882751,2128196,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,COc1cncc(c1)C2=CC[C@H]3[C@@H]4CC[C@H]5CCCCC[C@]5(C)[C@H]4CC[C@]23C
76,CHEMBL3982387,CHEMBL3882751,2191758,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCCOC[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5
77,CHEMBL3957740,CHEMBL3882751,2167111,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CCOc1cncc(c1)C2=CC[C@H]3[C@@H]4CC[C@H]5COC(=O)CC[C@]5(C)[C@H]4CC[C@]23C
78,CHEMBL3898110,CHEMBL3882751,2107481,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@@]12CCC3CC(F)(F)CCC3[C@H]1CC[C@@]4(C)[C@H]2CC=C4n5ccnc5
79,CHEMBL3957677,CHEMBL3882751,2167048,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC(F)(F)CC1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5
80,CHEMBL3936576,CHEMBL3882751,2145947,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4c5cncc(Cl)c5
81,CHEMBL3900880,CHEMBL3882751,2110251,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,CN1C(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4n5cncc5C#N)[C@@H]3CC=C12
82,CHEMBL3917830,CHEMBL3882751,2127201,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c5cncc(N)c5
83,CHEMBL3937534,CHEMBL3882751,2146905,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)NCC[C@]34C)[C@@H]1CC=C2c5cncc(c5)C(F)F
84,CHEMBL3932433,CHEMBL3882751,2141804,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)C3=CC=C4c5ccc(F)nc5
85,CHEMBL3928494,CHEMBL3882751,2137865,Cytochrome P450 21,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,C[C@]12CCC(O)(CCCO)CC1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC=C4c5cccnc5
