,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
110,180441,CHEMBL1289926,CHEMBL3991682,716337,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
111,180442,CHEMBL460702,CHEMBL3991682,455596,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
112,180443,CHEMBL31965,CHEMBL3991682,41764,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
113,180444,CHEMBL1615025,CHEMBL3991682,1038036,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
114,180445,CHEMBL255863,CHEMBL3991682,426660,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
115,180446,CHEMBL3545157,CHEMBL3991682,1927006,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
116,180447,CHEMBL3991934,CHEMBL3991682,2199359,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
117,180448,CHEMBL941,CHEMBL3991682,88797,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
118,180449,CHEMBL2103875,CHEMBL3991682,1376145,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
119,180450,CHEMBL3545366,CHEMBL3991682,1927215,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
120,180451,CHEMBL1236107,CHEMBL3991682,698457,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
121,180452,CHEMBL3218576,CHEMBL3991682,1724957,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
122,180453,CHEMBL553,CHEMBL3991682,14785,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
123,180454,CHEMBL2029988,CHEMBL3991682,1342038,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
124,180455,CHEMBL1084546,CHEMBL3991682,630975,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
125,180456,CHEMBL1801204,CHEMBL3991682,1162276,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
126,180457,CHEMBL939,CHEMBL3991682,88232,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
127,180458,CHEMBL572881,CHEMBL3991682,568338,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
128,180459,CHEMBL2103839,CHEMBL3991682,1376109,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
129,180460,CHEMBL2017974,CHEMBL3991682,1335704,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
130,180461,CHEMBL3039513,CHEMBL3991682,1592331,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
131,180462,CHEMBL3991933,CHEMBL3991682,2199358,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
132,180463,CHEMBL91829,CHEMBL3991682,144959,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
133,180464,CHEMBL3109738,CHEMBL3991682,1614941,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
134,180465,CHEMBL101253,CHEMBL3991682,165012,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
135,180466,CHEMBL3813873,CHEMBL3991682,2089491,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
136,180467,CHEMBL3128043,CHEMBL3991682,1624674,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
137,180468,CHEMBL377300,CHEMBL3991682,343041,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
138,180469,CHEMBL259084,CHEMBL3991682,428508,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
139,180470,CHEMBL4084193,CHEMBL3991682,2224104,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
140,180471,CHEMBL1088752,CHEMBL3991682,619400,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
141,180472,CHEMBL3264002,CHEMBL3991682,1748986,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
142,180473,CHEMBL1721885,CHEMBL3991682,1102616,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
143,180474,CHEMBL3545396,CHEMBL3991682,1927245,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
144,180475,CHEMBL571546,CHEMBL3991682,579824,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
145,180476,CHEMBL495727,CHEMBL3991682,494066,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
146,180477,CHEMBL2325741,CHEMBL3991682,1519923,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
147,180478,CHEMBL558752,CHEMBL3991682,568340,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
148,180479,CHEMBL1873475,CHEMBL3991682,1214046,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
149,180480,CHEMBL2216870,CHEMBL3991682,1448219,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
150,180481,CHEMBL300138,CHEMBL3991682,83217,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
151,180482,CHEMBL2165191,CHEMBL3991682,1428626,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
152,180483,CHEMBL565612,CHEMBL3991682,582954,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
153,180484,CHEMBL24828,CHEMBL3991682,33576,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
154,180485,CHEMBL1922094,CHEMBL3991682,1265685,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
155,180486,CHEMBL3137331,CHEMBL3991682,1626762,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
156,180487,CHEMBL1090479,CHEMBL3991682,622556,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
157,180488,CHEMBL1287853,CHEMBL3991682,714243,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
158,180489,CHEMBL1738797,CHEMBL3991682,1117844,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
159,180490,CHEMBL217092,CHEMBL3991682,361444,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
160,180491,CHEMBL3544966,CHEMBL3991682,1926815,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
161,180492,CHEMBL1614766,CHEMBL3991682,1037777,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
162,180493,CHEMBL522892,CHEMBL3991682,494834,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
163,180494,CHEMBL2138625,CHEMBL3991682,1410576,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
164,180495,CHEMBL3402762,CHEMBL3991682,1832976,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
165,180496,CHEMBL3218578,CHEMBL3991682,1724959,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
166,180497,CHEMBL3545328,CHEMBL3991682,1927177,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
167,180498,CHEMBL1983268,CHEMBL3991682,1304559,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
168,180499,CHEMBL413,CHEMBL3991682,923,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
169,180500,CHEMBL2386889,CHEMBL3991682,1563660,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
170,180501,CHEMBL564829,CHEMBL3991682,559790,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
171,180502,CHEMBL1201182,CHEMBL3991682,675133,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
172,180503,CHEMBL571948,CHEMBL3991682,574917,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
173,180504,CHEMBL1789941,CHEMBL3991682,1153572,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
174,180505,CHEMBL428690,CHEMBL3991682,14366,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
175,180506,CHEMBL1230609,CHEMBL3991682,692959,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
176,180507,CHEMBL1234354,CHEMBL3991682,696704,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
177,180508,CHEMBL14762,CHEMBL3991682,14221,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
178,180509,CHEMBL2408045,CHEMBL3991682,1572454,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
179,180510,CHEMBL3991932,CHEMBL3991682,2199357,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
180,180511,CHEMBL3544960,CHEMBL3991682,1926809,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
181,180512,CHEMBL1908391,CHEMBL3991682,1248752,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
182,180513,CHEMBL1236962,CHEMBL3991682,699312,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
183,180514,CHEMBL1614725,CHEMBL3991682,1037736,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
184,180515,CHEMBL3188551,CHEMBL3991682,1677842,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
185,180516,CHEMBL415049,CHEMBL3991682,363089,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
186,180517,CHEMBL482968,CHEMBL3991682,520121,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
187,180518,CHEMBL1233300,CHEMBL3991682,695650,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
188,180519,CHEMBL221959,CHEMBL3991682,367860,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
189,180520,CHEMBL3989868,CHEMBL3991682,2197739,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
190,180521,CHEMBL3137336,CHEMBL3991682,1626767,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
191,180522,CHEMBL1091644,CHEMBL3991682,623658,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
192,180523,CHEMBL372764,CHEMBL3991682,328891,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
193,180524,CHEMBL2079588,CHEMBL3991682,1363819,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
194,180525,CHEMBL2105759,CHEMBL3991682,1378029,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
195,180526,CHEMBL607707,CHEMBL3991682,604615,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
196,180527,CHEMBL281948,CHEMBL3991682,35352,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
197,180528,CHEMBL2396661,CHEMBL3991682,1567700,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
198,180529,CHEMBL3182444,CHEMBL3991682,1671735,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
199,180530,CHEMBL3426621,CHEMBL3991682,1844006,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
200,180531,CHEMBL1079175,CHEMBL3991682,616367,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
201,180532,CHEMBL274654,CHEMBL3991682,12922,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
202,180533,CHEMBL1738757,CHEMBL3991682,1117804,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
203,180534,CHEMBL2105717,CHEMBL3991682,1377987,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
204,180535,CHEMBL488436,CHEMBL3991682,452952,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
205,180536,CHEMBL1645462,CHEMBL3991682,1060577,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
206,180537,CHEMBL189963,CHEMBL3991682,319858,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
207,180538,CHEMBL1171837,CHEMBL3991682,649637,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
208,180539,CHEMBL3186534,CHEMBL3991682,1675825,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
209,180540,CHEMBL2336325,CHEMBL3991682,1525993,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
210,180541,CHEMBL124660,CHEMBL3991682,205165,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
211,180542,CHEMBL514201,CHEMBL3991682,497877,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
212,180543,CHEMBL1421,CHEMBL3991682,361469,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
213,180544,CHEMBL1614710,CHEMBL3991682,1037721,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
214,180545,CHEMBL1289601,CHEMBL3991682,716009,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
215,180546,CHEMBL483321,CHEMBL3991682,508707,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
216,180547,CHEMBL1822792,CHEMBL3991682,1172876,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
217,180548,CHEMBL521851,CHEMBL3991682,470511,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
218,180549,CHEMBL1336,CHEMBL3991682,276734,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
219,180550,CHEMBL3907479,CHEMBL3991682,2116850,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
220,180551,CHEMBL2103851,CHEMBL3991682,1376121,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
221,180552,CHEMBL491473,CHEMBL3991682,456867,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
222,180553,CHEMBL400402,CHEMBL3991682,416907,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
223,180554,CHEMBL592445,CHEMBL3991682,596528,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
224,180555,CHEMBL1908394,CHEMBL3991682,1248755,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
225,180556,CHEMBL1908360,CHEMBL3991682,1248731,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
226,180557,CHEMBL2146883,CHEMBL3991682,1420377,Homo sapiens,Homo sapiens,D,>,30000.0,nM,Kd apparent,Inactive,103566,117580,PROTEIN,SINGLE PROTEIN,9,"Cytochrome c1, heme protein, mitochondrial"
