,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
45,180196,CHEMBL3314715,CHEMBL3767227,1781438,Homo sapiens,Homo sapiens,D,,,,Activity,Active,98396,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
46,180197,CHEMBL3314725,CHEMBL3767227,1781448,Homo sapiens,Homo sapiens,D,,,,Activity,Active,98396,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
47,180198,CHEMBL3314727,CHEMBL3767227,1781450,Homo sapiens,Homo sapiens,D,,,,Activity,Active,98396,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
48,180199,CHEMBL3765668,CHEMBL3767227,2070230,Homo sapiens,Homo sapiens,D,,,,Activity,Active,98396,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
49,180200,CHEMBL3314769,CHEMBL3767227,1781492,Homo sapiens,Homo sapiens,D,,,,Activity,Active,98396,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
50,180201,CHEMBL590,CHEMBL3767227,19344,Homo sapiens,Homo sapiens,D,,,,Activity,Active,98396,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
51,180202,CHEMBL4102425,CHEMBL4009115,2242336,Homo sapiens,Homo sapiens,D,,,,Activity,Not Active,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
52,180203,CHEMBL15192,CHEMBL4009116,15738,Homo sapiens,Homo sapiens,D,,,,Activity,Active,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
53,180204,CHEMBL15192,CHEMBL4009125,15738,Homo sapiens,Homo sapiens,D,,,,GI,Active,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
54,180205,CHEMBL4102425,CHEMBL4009128,2242336,Homo sapiens,Homo sapiens,D,=,35000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
55,180206,CHEMBL4074173,CHEMBL4009128,2214084,Homo sapiens,Homo sapiens,D,=,17000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
56,180207,CHEMBL4094677,CHEMBL4009128,2234588,Homo sapiens,Homo sapiens,D,=,6300.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
57,180208,CHEMBL4080037,CHEMBL4009128,2219948,Homo sapiens,Homo sapiens,D,=,22000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
58,180209,CHEMBL4098063,CHEMBL4009128,2237974,Homo sapiens,Homo sapiens,D,=,19000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
59,180210,CHEMBL4086536,CHEMBL4009128,2226447,Homo sapiens,Homo sapiens,D,=,9000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
60,180211,CHEMBL4065098,CHEMBL4009128,2205009,Homo sapiens,Homo sapiens,D,=,25000.0,nM,IC50,,104328,105242,PROTEIN,SINGLE PROTEIN,9,NADPH--cytochrome P450 reductase
