,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
43,179997,CHEMBL117,CHEMBL2411723,17853,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,74340,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
44,179998,CHEMBL151,CHEMBL2411723,47209,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,74340,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
45,179999,CHEMBL3347491,CHEMBL3391325,1796922,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
46,180000,CHEMBL3347584,CHEMBL3391326,1797016,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
47,180001,CHEMBL3347583,CHEMBL3391326,1797015,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
48,180002,CHEMBL3347567,CHEMBL3391326,1796998,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
49,180003,CHEMBL3347566,CHEMBL3391326,1796997,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
50,180004,CHEMBL3347555,CHEMBL3391326,1796986,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
51,180005,CHEMBL3347554,CHEMBL3391326,1796985,Homo sapiens,Homo sapiens,D,=,9000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
52,180006,CHEMBL3347551,CHEMBL3391326,1796982,Homo sapiens,Homo sapiens,D,=,38000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
53,180007,CHEMBL3347550,CHEMBL3391326,1796981,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,Cytochrome b-245 heavy chain
