,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
0,41511,CHEMBL157101,CHEMBL760888,255904,Rattus norvegicus,Homo sapiens,H,=,11200.0,nM,IC50,,11347,11542,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 21
1,41512,CHEMBL328863,CHEMBL760888,156650,Rattus norvegicus,Homo sapiens,H,=,6570.0,nM,IC50,,11347,11542,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 21
2,41513,CHEMBL319160,CHEMBL760888,156572,Rattus norvegicus,Homo sapiens,H,=,4460.0,nM,IC50,,11347,11542,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 21
3,41514,CHEMBL157101,CHEMBL760888,255904,Rattus norvegicus,Homo sapiens,H,=,9010.0,nM,IC50,,11347,11542,PROTEIN,SINGLE PROTEIN,8,Cytochrome P450 21
4,41515,CHEMBL3582472,CHEMBL3583945,1948539,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
5,41516,CHEMBL3582477,CHEMBL3583945,1948544,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
6,41517,CHEMBL3582478,CHEMBL3583945,1948545,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
7,41518,CHEMBL3582481,CHEMBL3583945,1948548,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,92533,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
8,41519,CHEMBL2147041,CHEMBL3784034,1420537,Homo sapiens,Homo sapiens,D,>,7500.0,nM,IC50,,98666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
9,41520,CHEMBL3780847,CHEMBL3784034,2076534,Homo sapiens,Homo sapiens,D,=,1050.0,nM,IC50,,98666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
10,41521,CHEMBL157101,CHEMBL3868074,255904,Homo sapiens,Homo sapiens,D,=,4300.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
11,41522,CHEMBL3983734,CHEMBL3868074,2193105,Homo sapiens,Homo sapiens,D,=,1600.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
12,41523,CHEMBL3913908,CHEMBL3868074,2123279,Homo sapiens,Homo sapiens,D,=,271.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
13,41524,CHEMBL3894912,CHEMBL3868074,2104283,Homo sapiens,Homo sapiens,D,=,51.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
14,41525,CHEMBL3922888,CHEMBL3868074,2132259,Homo sapiens,Homo sapiens,D,=,28.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
15,41526,CHEMBL3964421,CHEMBL3868074,2173792,Homo sapiens,Homo sapiens,D,=,166.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
16,41527,CHEMBL3931836,CHEMBL3868074,2141207,Homo sapiens,Homo sapiens,D,=,123.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
17,41528,CHEMBL3938615,CHEMBL3868074,2147986,Homo sapiens,Homo sapiens,D,=,49.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
18,41529,CHEMBL3968178,CHEMBL3868074,2177549,Homo sapiens,Homo sapiens,D,=,26.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
19,41530,CHEMBL3952032,CHEMBL3868074,2161403,Homo sapiens,Homo sapiens,D,=,78.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
20,41531,CHEMBL3980889,CHEMBL3868074,2190260,Homo sapiens,Homo sapiens,D,=,20.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
21,41532,CHEMBL3960724,CHEMBL3868074,2170095,Homo sapiens,Homo sapiens,D,=,148.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
22,41533,CHEMBL3891718,CHEMBL3868074,2101089,Homo sapiens,Homo sapiens,D,=,8.0,nM,IC50,,101666,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
23,41534,CHEMBL3923127,CHEMBL3872121,2132498,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
24,41535,CHEMBL3893614,CHEMBL3872121,2102985,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
25,41536,CHEMBL3948337,CHEMBL3872121,2157708,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
26,41537,CHEMBL3951973,CHEMBL3872121,2161344,Homo sapiens,Homo sapiens,D,,,,IC50,Not Determined,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
27,41538,CHEMBL3924257,CHEMBL3872121,2133628,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
28,41539,CHEMBL3919759,CHEMBL3872121,2129130,Homo sapiens,Homo sapiens,D,>,10000.0,nM,IC50,,101910,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
29,41540,CHEMBL3932330,CHEMBL3882751,2141701,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
30,41541,CHEMBL3952895,CHEMBL3882751,2162266,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
31,41542,CHEMBL3951679,CHEMBL3882751,2161050,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
32,41543,CHEMBL3942002,CHEMBL3882751,2151373,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
33,41544,CHEMBL3982901,CHEMBL3882751,2192272,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
34,41545,CHEMBL3903383,CHEMBL3882751,2112754,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
35,41546,CHEMBL3946949,CHEMBL3882751,2156320,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
36,41547,CHEMBL3911116,CHEMBL3882751,2120487,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
37,41548,CHEMBL3926463,CHEMBL3882751,2135834,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
38,41549,CHEMBL3920267,CHEMBL3882751,2129638,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
39,41550,CHEMBL3980640,CHEMBL3882751,2190011,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
40,41551,CHEMBL3905604,CHEMBL3882751,2114975,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
41,41552,CHEMBL3920881,CHEMBL3882751,2130252,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
42,41553,CHEMBL3922933,CHEMBL3882751,2132304,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
43,41554,CHEMBL3899156,CHEMBL3882751,2108527,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
44,41555,CHEMBL3917652,CHEMBL3882751,2127023,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
45,41556,CHEMBL3935756,CHEMBL3882751,2145127,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
46,41557,CHEMBL3946026,CHEMBL3882751,2155397,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
47,41558,CHEMBL3974234,CHEMBL3882751,2183605,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
48,41559,CHEMBL3958810,CHEMBL3882751,2168181,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
49,41560,CHEMBL3896576,CHEMBL3882751,2105947,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
50,41561,CHEMBL3931318,CHEMBL3882751,2140689,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
51,41562,CHEMBL3905483,CHEMBL3882751,2114854,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
52,41563,CHEMBL3936040,CHEMBL3882751,2145411,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
53,41564,CHEMBL3950350,CHEMBL3882751,2159721,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
54,41565,CHEMBL3952757,CHEMBL3882751,2162128,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
55,41566,CHEMBL3899339,CHEMBL3882751,2108710,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
56,41567,CHEMBL3919452,CHEMBL3882751,2128823,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
57,41568,CHEMBL3917799,CHEMBL3882751,2127170,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
58,41569,CHEMBL3926876,CHEMBL3882751,2136247,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
59,41570,CHEMBL3952352,CHEMBL3882751,2161723,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
60,41571,CHEMBL3955454,CHEMBL3882751,2164825,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
61,41572,CHEMBL3957348,CHEMBL3882751,2166719,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
62,41573,CHEMBL3972138,CHEMBL3882751,2181509,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
63,41574,CHEMBL3946031,CHEMBL3882751,2155402,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
64,41575,CHEMBL3974114,CHEMBL3882751,2183485,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
65,41576,CHEMBL3979173,CHEMBL3882751,2188544,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
66,41577,CHEMBL3957632,CHEMBL3882751,2167003,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
67,41578,CHEMBL3925399,CHEMBL3882751,2134770,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
68,41579,CHEMBL3963115,CHEMBL3882751,2172486,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
69,41580,CHEMBL3967106,CHEMBL3882751,2176477,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
70,41581,CHEMBL3933845,CHEMBL3882751,2143216,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
71,41582,CHEMBL3976482,CHEMBL3882751,2185853,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
72,41583,CHEMBL3893655,CHEMBL3882751,2103026,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
73,41584,CHEMBL3960739,CHEMBL3882751,2170110,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
74,41585,CHEMBL3926933,CHEMBL3882751,2136304,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
75,41586,CHEMBL3928070,CHEMBL3882751,2137441,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
76,41587,CHEMBL3934613,CHEMBL3882751,2143984,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
77,41588,CHEMBL3929371,CHEMBL3882751,2138742,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
78,41589,CHEMBL3963407,CHEMBL3882751,2172778,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
79,41590,CHEMBL3918825,CHEMBL3882751,2128196,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
80,41591,CHEMBL3982387,CHEMBL3882751,2191758,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
81,41592,CHEMBL3957740,CHEMBL3882751,2167111,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
82,41593,CHEMBL3898110,CHEMBL3882751,2107481,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
83,41594,CHEMBL3957677,CHEMBL3882751,2167048,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
84,41595,CHEMBL3936576,CHEMBL3882751,2145947,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
85,41596,CHEMBL3900880,CHEMBL3882751,2110251,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
86,41597,CHEMBL3917830,CHEMBL3882751,2127201,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
87,41598,CHEMBL3937534,CHEMBL3882751,2146905,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
88,41599,CHEMBL3932433,CHEMBL3882751,2141804,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
89,41600,CHEMBL3928494,CHEMBL3882751,2137865,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
90,41601,CHEMBL3906548,CHEMBL3882751,2115919,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
91,41602,CHEMBL3986922,CHEMBL3882751,2196293,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
92,41603,CHEMBL3924728,CHEMBL3882751,2134099,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
93,41604,CHEMBL3984284,CHEMBL3882751,2193655,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
94,41605,CHEMBL3893728,CHEMBL3882751,2103099,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
95,41606,CHEMBL3956760,CHEMBL3882751,2166131,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
96,41607,CHEMBL3903927,CHEMBL3882751,2113298,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
97,41608,CHEMBL3904457,CHEMBL3882751,2113828,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
98,41609,CHEMBL3931667,CHEMBL3882751,2141038,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
99,41610,CHEMBL3951114,CHEMBL3882751,2160485,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
100,41611,CHEMBL3982013,CHEMBL3882751,2191384,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
101,41612,CHEMBL3947311,CHEMBL3882751,2156682,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
102,41613,CHEMBL3894888,CHEMBL3882751,2104259,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
103,41614,CHEMBL3898755,CHEMBL3882751,2108126,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
104,41615,CHEMBL3956473,CHEMBL3882751,2165844,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
105,41616,CHEMBL3979108,CHEMBL3882751,2188479,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
106,41617,CHEMBL3927545,CHEMBL3882751,2136916,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
107,41618,CHEMBL3976046,CHEMBL3882751,2185417,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
108,41619,CHEMBL3937002,CHEMBL3882751,2146373,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
109,41620,CHEMBL3957194,CHEMBL3882751,2166565,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
110,41621,CHEMBL3944649,CHEMBL3882751,2154020,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
111,41622,CHEMBL3933507,CHEMBL3882751,2142878,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
112,41623,CHEMBL3945878,CHEMBL3882751,2155249,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
113,41624,CHEMBL3964475,CHEMBL3882751,2173846,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
114,41625,CHEMBL3982921,CHEMBL3882751,2192292,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
115,41626,CHEMBL3948945,CHEMBL3882751,2158316,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
116,41627,CHEMBL3973698,CHEMBL3882751,2183069,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
117,41628,CHEMBL3948749,CHEMBL3882751,2158120,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
118,41629,CHEMBL3927194,CHEMBL3882751,2136565,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
119,41630,CHEMBL3936206,CHEMBL3882751,2145577,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
120,41631,CHEMBL3932301,CHEMBL3882751,2141672,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
121,41632,CHEMBL3925772,CHEMBL3882751,2135143,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
122,41633,CHEMBL3938811,CHEMBL3882751,2148182,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
123,41634,CHEMBL3965585,CHEMBL3882751,2174956,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
124,41635,CHEMBL3899979,CHEMBL3882751,2109350,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
125,41636,CHEMBL3983554,CHEMBL3882751,2192925,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
126,41637,CHEMBL3946740,CHEMBL3882751,2156111,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
127,41638,CHEMBL3921360,CHEMBL3882751,2130731,Homo sapiens,Homo sapiens,D,<,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
128,41639,CHEMBL3978652,CHEMBL3882751,2188023,Homo sapiens,Homo sapiens,D,>=,30.0,%,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
129,41640,CHEMBL3948904,CHEMBL3882751,2158275,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
130,41641,CHEMBL3957822,CHEMBL3882751,2167193,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
131,41642,CHEMBL3961712,CHEMBL3882751,2171083,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
132,41643,CHEMBL3904331,CHEMBL3882751,2113702,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
133,41644,CHEMBL3911755,CHEMBL3882751,2121126,Homo sapiens,Homo sapiens,D,,,,Inhibition,,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
134,41645,CHEMBL3982478,CHEMBL3882751,2191849,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
135,41646,CHEMBL3972136,CHEMBL3882751,2181507,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
136,41647,CHEMBL3936709,CHEMBL3882751,2146080,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
137,41648,CHEMBL3976002,CHEMBL3882751,2185373,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
138,41649,CHEMBL3922379,CHEMBL3882751,2131750,Homo sapiens,Homo sapiens,D,,,,Inhibition,Not Determined,102409,11542,PROTEIN,SINGLE PROTEIN,9,Cytochrome P450 21
