,Unnamed: 0,compound_id,assay_id,compound_molregno,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,pref_name
30,179931,CHEMBL1819396,CHEMBL2173198,1171604,Homo sapiens,Homo sapiens,D,=,66.5,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
31,179932,CHEMBL1819395,CHEMBL2173198,1171603,Homo sapiens,Homo sapiens,D,=,110.3,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
32,179933,CHEMBL1819394,CHEMBL2173198,1171602,Homo sapiens,Homo sapiens,D,=,86.4,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
33,179934,CHEMBL1819393,CHEMBL2173198,1171601,Homo sapiens,Homo sapiens,D,=,89.6,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
34,179935,CHEMBL1819391,CHEMBL2173198,1171598,Homo sapiens,Homo sapiens,D,=,81.4,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
35,179936,CHEMBL1819390,CHEMBL2173198,1171597,Homo sapiens,Homo sapiens,D,=,78.4,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
36,179937,CHEMBL1817687,CHEMBL2173198,1171600,Homo sapiens,Homo sapiens,D,=,92.5,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
37,179938,CHEMBL1819392,CHEMBL2173198,1171599,Homo sapiens,Homo sapiens,D,=,109.7,%,Activity,,65904,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
38,179939,CHEMBL56367,CHEMBL2340531,85553,Homo sapiens,Homo sapiens,D,=,89.8,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
39,179940,CHEMBL2336519,CHEMBL2340531,1526189,Homo sapiens,Homo sapiens,D,=,17.3,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
40,179941,CHEMBL517107,CHEMBL2340531,471337,Homo sapiens,Homo sapiens,D,=,14.7,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
41,179942,CHEMBL2336520,CHEMBL2340531,1526190,Homo sapiens,Homo sapiens,D,=,12.9,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
42,179943,CHEMBL2336517,CHEMBL2340531,1526187,Homo sapiens,Homo sapiens,D,=,8.2,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
43,179944,CHEMBL2336943,CHEMBL2340531,1526618,Homo sapiens,Homo sapiens,D,=,2.5,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
44,179945,CHEMBL2336521,CHEMBL2340531,1526191,Homo sapiens,Homo sapiens,D,=,1.8,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
45,179946,CHEMBL2336518,CHEMBL2340531,1526188,Homo sapiens,Homo sapiens,D,=,1.0,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
46,179947,CHEMBL2336942,CHEMBL2340531,1526617,Homo sapiens,Homo sapiens,D,=,-2.2,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
47,179948,CHEMBL2336516,CHEMBL2340531,1526186,Homo sapiens,Homo sapiens,D,<,1.0,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
48,179949,CHEMBL2336515,CHEMBL2340531,1526185,Homo sapiens,Homo sapiens,D,<,1.0,%,Inhibition,,72703,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
49,179950,CHEMBL4103310,CHEMBL4042833,2243221,Homo sapiens,Homo sapiens,D,=,23.0,%,Inhibition,,105524,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
50,179951,CHEMBL56367,CHEMBL4042833,85553,Homo sapiens,Homo sapiens,D,=,90.0,%,Inhibition,,105524,101472,PROTEIN,SINGLE PROTEIN,9,Cytochrome c oxidase subunit 2
