,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
0,CHEMBL63297,CHEMBL645583,103358,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,190.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
1,CHEMBL65328,CHEMBL645583,102736,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,590.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
2,CHEMBL488,CHEMBL645583,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,18500.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
3,CHEMBL291646,CHEMBL645583,102092,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
4,CHEMBL304788,CHEMBL645583,103393,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,880.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cncn4)c(Cl)c1
5,CHEMBL294360,CHEMBL645583,102680,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,2170.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
6,CHEMBL65549,CHEMBL645583,102676,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,52020.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cnnn4)c(Cl)c1
7,CHEMBL294357,CHEMBL645583,102681,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3000.0,nM,IC50,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
8,CHEMBL9298,CHEMBL645584,4920,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C2CCCc3cncn23
9,CHEMBL9165,CHEMBL645584,4973,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,200.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C2Cn3cccc3C(=O)/C/2=C\c4ccncc4
10,CHEMBL9179,CHEMBL645584,4987,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,800.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C/c2ccncc2)\C(c3ccccc3)c4ccccc14
11,CHEMBL1096024,CHEMBL645584,626563,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3500.0,nM,IC50,,3075,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C(=C(N)c2c1)CC3=CCNC=C3
12,CHEMBL422610,CHEMBL645585,217354,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,950.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4c5c(nn4C\C=C\c6ccccc6)C(=O)CCC35C)C1CCC2=O
13,CHEMBL129883,CHEMBL645585,217998,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,490.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4c5c(nn4Cc6ccc(cc6)[N+](=O)[O-])C(=O)CCC35C)C1CCC2=O
14,CHEMBL132530,CHEMBL645585,217341,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,370.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@]34C)[C@@H]1CCC2=O
15,CHEMBL336383,CHEMBL645585,217963,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,658.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4nn(Cc5ccc(cc5)[N+](=O)[O-])c6C(=O)CCC3(C)c46)C1CCC2=O
16,CHEMBL133240,CHEMBL645585,217351,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,342.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4nn(Cc5ccccc5)c6C(=O)CCC3(C)c46)C1CCC2=O
17,CHEMBL132563,CHEMBL645585,217331,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,236.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4n[nH]c5C(=O)CCC3(C)c45)C1CCC2=O
18,CHEMBL130546,CHEMBL645585,217332,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,245.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4c5c(nn4Cc6ccccc6)C(=O)CCC35C)C1CCC2=O
19,CHEMBL131414,CHEMBL645586,217962,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,800.0,nM,IC50,,2422,65,PROTEIN,SINGLE PROTEIN,9,CC12CCC3C(Cc4nn(C\C=C\c5ccccc5)c6C(=O)CCC3(C)c46)C1CCC2=O
20,CHEMBL70901,CHEMBL875011,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,4600.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
21,CHEMBL2051951,CHEMBL875011,1352909,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,19000.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,CC[C@@]1(CCC(=O)NC1=O)c2ccc(N)cc2
22,CHEMBL305483,CHEMBL875011,111017,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1200.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCC3
23,CHEMBL1394757,CHEMBL875011,818641,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,370000.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,CC[C@]1(CCC(=O)NC1=O)c2ccc(N)cc2
24,CHEMBL488,CHEMBL875011,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,37000.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
25,CHEMBL70901,CHEMBL875011,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,300.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
26,CHEMBL70901,CHEMBL875011,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
27,CHEMBL488,CHEMBL645587,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1900.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
28,CHEMBL281947,CHEMBL645587,35102,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC2C(=O)N(CC4CCCCC4)C3=O
29,CHEMBL281947,CHEMBL645587,35102,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,150.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC2C(=O)N(CC4CCCCC4)C3=O
30,CHEMBL27767,CHEMBL645587,35749,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,777000.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)[C@]23C[C@H]2C(=O)NC3=O
31,CHEMBL93828,CHEMBL645588,146883,Cytochrome P450 19A1,,Homo sapiens,H,=,210.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1cccc2C(=O)C(Cc3ccncc3)CCc12
32,CHEMBL91992,CHEMBL645588,146478,Cytochrome P450 19A1,,Homo sapiens,H,=,8600.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2C(=O)\C(=C\c3ccncc3)\CCc2c1
33,CHEMBL313774,CHEMBL645588,146960,Cytochrome P450 19A1,,Homo sapiens,H,=,3000.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2CC\C(=C/c3ccncc3)\C(=O)c2c1
34,CHEMBL91818,CHEMBL645588,147339,Cytochrome P450 19A1,,Homo sapiens,H,=,6200.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2C(=O)C(Cc3ccncc3)CCc2c1
35,CHEMBL88233,CHEMBL645588,147362,Cytochrome P450 19A1,,Homo sapiens,H,=,3300.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1ccc2C(=O)C(Cc3ccncc3)CCc2c1
36,CHEMBL90077,CHEMBL645588,147359,Cytochrome P450 19A1,,Homo sapiens,H,=,4900.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2CCC(Cc3ccncc3)C(=O)c2c1
37,CHEMBL93666,CHEMBL645588,146882,Cytochrome P450 19A1,,Homo sapiens,H,=,9600.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1ccc2CCC(Cc3ccncc3)C(=O)c2c1
38,CHEMBL93828,CHEMBL645588,146883,Cytochrome P450 19A1,,Homo sapiens,H,=,170.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1cccc2C(=O)C(Cc3ccncc3)CCc12
39,CHEMBL93666,CHEMBL645588,146882,Cytochrome P450 19A1,,Homo sapiens,H,=,7900.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1ccc2CCC(Cc3ccncc3)C(=O)c2c1
40,CHEMBL93828,CHEMBL645588,146883,Cytochrome P450 19A1,,Homo sapiens,H,=,200.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1cccc2C(=O)C(Cc3ccncc3)CCc12
41,CHEMBL92065,CHEMBL645588,146893,Cytochrome P450 19A1,,Homo sapiens,H,=,4300.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,O=C1C(Cc2ccncc2)CCc3ccccc13
42,CHEMBL93666,CHEMBL645588,146882,Cytochrome P450 19A1,,Homo sapiens,H,=,8500.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1ccc2CCC(Cc3ccncc3)C(=O)c2c1
43,CHEMBL92488,CHEMBL645588,146904,Cytochrome P450 19A1,,Homo sapiens,H,=,690.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,Oc1cccc2C(=O)\C(=C\c3ccncc3)\CCc12
44,CHEMBL90427,CHEMBL645588,147360,Cytochrome P450 19A1,,Homo sapiens,H,=,2200.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1cccc2C(=O)C(Cc3ccncc3)CCc12
45,CHEMBL9687,CHEMBL649354,6406,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,8000.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)CC(Oc2c1)c3ccccc3
46,CHEMBL95109,CHEMBL649354,158343,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,91.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
47,CHEMBL488,CHEMBL649354,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,5200.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
48,CHEMBL97542,CHEMBL649354,157738,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,3800.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(=O)CC(Oc2c1)c3ccccc3
49,CHEMBL95919,CHEMBL649354,158366,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,41.0,nM,IC50,,5118,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
50,CHEMBL63297,CHEMBL649355,103358,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,98.8,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
51,CHEMBL63136,CHEMBL649355,102803,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,14.4,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc2OC(Cc2c1)C(c3ccccc3)n4cnnn4
52,CHEMBL303749,CHEMBL649355,102726,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,67.2,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
53,CHEMBL65328,CHEMBL649355,102736,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,96.8,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Cc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
54,CHEMBL488,CHEMBL649355,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,32.5,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
55,CHEMBL291646,CHEMBL649355,102092,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,98.6,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cncn4
56,CHEMBL304788,CHEMBL649355,103393,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,97.7,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cncn4)c(Cl)c1
57,CHEMBL294360,CHEMBL649355,102680,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,92.6,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Fc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
58,CHEMBL63612,CHEMBL649355,102684,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,35.0,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,C1C(Oc2ccccc12)C(c3ccccc3)n4cnnn4
59,CHEMBL292797,CHEMBL649355,103357,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,58.4,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,[O-][N+](=O)c1ccc2OC(Cc2c1)C(c3ccccc3)n4cncn4
60,CHEMBL63247,CHEMBL649355,103356,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,85.7,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,C1C(Oc2ccccc12)C(c3ccccc3)n4cncn4
61,CHEMBL65549,CHEMBL649355,102676,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,82.3,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(C(C2Cc3ccccc3O2)n4cnnn4)c(Cl)c1
62,CHEMBL294357,CHEMBL649355,102681,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,90.3,%,Inhibition,,3235,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C(C2Cc3ccccc3O2)n4cnnn4
63,CHEMBL9298,CHEMBL649356,4920,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.6,nM,Ki,,3075,65,PROTEIN,SINGLE PROTEIN,9,N#Cc1ccc(cc1)C2CCCc3cncn23
64,CHEMBL9165,CHEMBL649356,4973,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,10.3,nM,Ki,,3075,65,PROTEIN,SINGLE PROTEIN,9,Clc1ccc(cc1)C2Cn3cccc3C(=O)/C/2=C\c4ccncc4
65,CHEMBL9179,CHEMBL649356,4987,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,10.3,nM,Ki,,3075,65,PROTEIN,SINGLE PROTEIN,9,O=C1\C(=C/c2ccncc2)\C(c3ccccc3)c4ccccc14
66,CHEMBL1096024,CHEMBL649356,626563,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,86.2,nM,Ki,,3075,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(=O)C(=C(N)c2c1)CC3=CCNC=C3
67,CHEMBL95109,CHEMBL649357,158343,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,57.0,,Relative potency,,5118,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
68,CHEMBL95919,CHEMBL649357,158366,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,127.0,,Relative potency,,5118,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
69,CHEMBL95109,CHEMBL649358,158343,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,88.0,,Relative potency,,5118,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
70,CHEMBL95919,CHEMBL649358,158366,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,93.0,,Relative potency,,5118,65,PROTEIN,SINGLE PROTEIN,9,Oc1ccc2C(CC(Oc2c1)c3ccccc3)n4ccnc4
71,CHEMBL70901,CHEMBL649359,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,8.0,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
72,CHEMBL2051951,CHEMBL649359,1352909,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1.9,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,CC[C@@]1(CCC(=O)NC1=O)c2ccc(N)cc2
73,CHEMBL305483,CHEMBL649359,111017,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,31.0,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCC3
74,CHEMBL1394757,CHEMBL649359,818641,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,0.1,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,CC[C@]1(CCC(=O)NC1=O)c2ccc(N)cc2
75,CHEMBL488,CHEMBL649359,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1.0,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
76,CHEMBL70901,CHEMBL649359,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,123.0,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
77,CHEMBL70901,CHEMBL649359,111108,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,240.0,,Relative potency,,11276,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C2(CCC(=O)NC2=O)C3CCCCC3
78,CHEMBL39661,CHEMBL649361,55970,Cytochrome P450 19A1,,Homo sapiens,H,=,9000.0,nM,IC50,,1248,65,PROTEIN,SINGLE PROTEIN,8,CCCCCCCCN1C(=O)CCC(CC)(C1=O)c2ccncc2
79,CHEMBL3349548,CHEMBL649362,1798159,Cytochrome P450 19A1,,Homo sapiens,H,=,10.0,nM,Ki,,1392,65,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H]([C@@H](CC4=CC(=O)C=C[C@]34C)Sc5ccc(N)cc5)[C@@H]1CCC2=O
80,CHEMBL3349549,CHEMBL649362,1798160,Cytochrome P450 19A1,,Homo sapiens,H,=,16.5,nM,Ki,,1392,65,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H]([C@H](CCc4ccccc4)CC5=CC(=O)CC[C@]35C)[C@@H]1CCC2=O
81,CHEMBL3245357,CHEMBL649362,1737960,Cytochrome P450 19A1,,Homo sapiens,H,=,18.0,nM,Ki,,1392,65,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H]([C@@H](CC4=CC(=O)CC[C@]34C)Sc5ccc(N)cc5)[C@@H]1CCC2=O
82,CHEMBL3349550,CHEMBL649362,1798161,Cytochrome P450 19A1,,Homo sapiens,H,=,13.1,nM,Ki,,1392,65,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H]([C@H](Cc4ccccc4)CC5=CC(=O)CC[C@]35C)[C@@H]1CCC2=O
83,CHEMBL2105261,CHEMBL647446,1377531,Cytochrome P450 19A1,Papio hamadryas,Homo sapiens,H,=,4.0,mg.kg-1,ED50,,9905,65,PROTEIN,SINGLE PROTEIN,8,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34CC#C)[C@@H]1CCC2=O
84,CHEMBL27879,CHEMBL661153,35049,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,225.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCCCCCCCCCN1C(=O)C2CC(C2)(C1=O)c3ccc(N)cc3
85,CHEMBL27386,CHEMBL661153,35065,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1000.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)[C@@]23C[C@@H]2C(=O)NC3=O
86,CHEMBL26543,CHEMBL661153,36041,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,2000.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC(C2)C(=O)NC3=O
87,CHEMBL27546,CHEMBL661153,35173,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,97.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC(C2)C(=O)N(CC4CCCCC4)C3=O
88,CHEMBL286506,CHEMBL661153,35881,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,62.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CC(C)CN1C(=O)C2CC(C2)(C1=O)c3ccc(N)cc3
89,CHEMBL281947,CHEMBL661153,35102,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,12.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC2C(=O)N(CC4CCCCC4)C3=O
90,CHEMBL26651,CHEMBL661153,35101,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,23.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCCCCN1C(=O)C2CC2(C1=O)c3ccc(N)cc3
91,CHEMBL27591,CHEMBL661153,35050,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,31.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCCCCN1C(=O)C2CC(C2)(C1=O)c3ccc(N)cc3
92,CHEMBL28173,CHEMBL661153,35882,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,49.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCCCCCCN1C(=O)C2CC(C2)(C1=O)c3ccc(N)cc3
93,CHEMBL28290,CHEMBL661153,35883,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,240.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,COc1ccc(CN2C(=O)C3CC(C3)(C2=O)c4ccc(N)cc4)cc1
94,CHEMBL27467,CHEMBL661153,35913,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,13.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,Nc1ccc(cc1)C23CC(C2)C(=O)N(C4CCCCC4)C3=O
95,CHEMBL27698,CHEMBL661153,35083,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,111.0,nM,IC50,,10972,65,PROTEIN,SINGLE PROTEIN,9,CCCN1C(=O)C2CC(C2)(C1=O)c3ccc(N)cc3
96,CHEMBL419131,CHEMBL661154,147207,Cytochrome P450 19A1,,Homo sapiens,H,=,13000.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1ccc2CC\C(=C/c3ccncc3)\C(=O)c2c1
97,CHEMBL90585,CHEMBL661154,147206,Cytochrome P450 19A1,,Homo sapiens,H,=,9300.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,O=C1\C(=C\c2ccncc2)\CCc3ccccc13
98,CHEMBL488,CHEMBL661154,6317,Cytochrome P450 19A1,,Homo sapiens,H,=,37000.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
99,CHEMBL488,CHEMBL661154,6317,Cytochrome P450 19A1,,Homo sapiens,H,=,37000.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
100,CHEMBL91101,CHEMBL661154,147323,Cytochrome P450 19A1,,Homo sapiens,H,=,6300.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1cccc2C(=O)\C(=C\c3ccncc3)\CCc12
101,CHEMBL328217,CHEMBL661154,147322,Cytochrome P450 19A1,,Homo sapiens,H,=,8900.0,nM,IC50,,11152,65,PROTEIN,SINGLE PROTEIN,8,COc1ccc2C(=O)\C(=C\c3ccncc3)\CCc2c1
102,CHEMBL488,CHEMBL661156,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,14000.0,nM,IC50,,9464,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
103,CHEMBL488,CHEMBL661157,6317,Cytochrome P450 19A1,,Homo sapiens,H,=,600.0,nM,Ki,,9464,65,PROTEIN,SINGLE PROTEIN,8,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
104,CHEMBL488,CHEMBL660320,6317,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,1800.0,nM,Ki,,9464,65,PROTEIN,SINGLE PROTEIN,9,CCC1(CCC(=O)NC1=O)c2ccc(N)cc2
105,CHEMBL157101,CHEMBL660321,255904,Cytochrome P450 19A1,Homo sapiens,Homo sapiens,D,=,16000.0,nM,IC50,,13523,65,PROTEIN,SINGLE PROTEIN,9,CC(=O)N1CCN(CC1)c2ccc(OCC3COC(Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2
