,compound_id,assay_id,compound_molregno,pref_name,assay_organism,td_organism,relationship_type,standard_relation,standard_value,standard_units,standard_type,activity_comment,doc_id,tid,parent_type,target_type,confidence_score,smiles
80,CHEMBL3347492,CHEMBL3391327,1796923,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,25000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)ccc(Br)c23
81,CHEMBL3347491,CHEMBL3391327,1796922,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)cccc23
82,CHEMBL3347551,CHEMBL3391333,1796982,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4cccs4
83,CHEMBL3347550,CHEMBL3391333,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,85884,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
84,CHEMBL3347491,CHEMBL3734234,1796922,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)cccc23
85,CHEMBL3347491,CHEMBL3734235,1796922,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,45000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)cccc23
86,CHEMBL3347501,CHEMBL3734235,1796932,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3ccccc23
87,CHEMBL3347492,CHEMBL3734235,1796923,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,40000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)ccc(Br)c23
88,CHEMBL3347502,CHEMBL3734235,1796933,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,31000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)cccc23
89,CHEMBL3347503,CHEMBL3734235,1796934,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,68000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3ccccc3[C@H](CC2(C)C)N1Cc4cccc(F)c4
90,CHEMBL3347524,CHEMBL3734235,1796955,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccnc5ccccc45
91,CHEMBL3347525,CHEMBL3734235,1796956,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4c[nH]c5ccccc45
92,CHEMBL3347542,CHEMBL3734235,1796973,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,88000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccc5OCOc5c4
93,CHEMBL3347543,CHEMBL3734235,1796974,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,48000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4cc(C)on4
94,CHEMBL3347549,CHEMBL3734235,1796980,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,68000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4cccc(F)c4
95,CHEMBL3347550,CHEMBL3734235,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
96,CHEMBL3733336,CHEMBL3734235,2045907,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,38000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccsc4
97,CHEMBL3347554,CHEMBL3734235,1796985,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,9000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c2cccc3c4ccc(Cl)c(Cl)c4
98,CHEMBL3347566,CHEMBL3734235,1796997,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(cccc3c4ccc(Cl)c(Cl)c4)[C@H](CC2(C)C)N1Cc5ccc6OCOc6c5
99,CHEMBL3347567,CHEMBL3734235,1796998,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(cccc3c4ccc(Cl)c(Cl)c4)[C@@H]1CC2(C)C
100,CHEMBL3347555,CHEMBL3734235,1796986,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c2cccc3c4cccnc4
101,CHEMBL3347583,CHEMBL3734235,1797015,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1S(=O)(=O)C
102,CHEMBL3347584,CHEMBL3734235,1797016,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1S(=O)(=O)c4ccc(F)cc4
103,CHEMBL3347491,CHEMBL3734236,1796922,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)cccc23
104,CHEMBL3347501,CHEMBL3734236,1796932,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3ccccc23
105,CHEMBL3347492,CHEMBL3734236,1796923,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,25000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)ccc(Br)c23
106,CHEMBL3347502,CHEMBL3734236,1796933,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,78000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c(Br)cccc23
107,CHEMBL3347503,CHEMBL3734236,1796934,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,30000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3ccccc3[C@H](CC2(C)C)N1Cc4cccc(F)c4
108,CHEMBL3347524,CHEMBL3734236,1796955,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccnc5ccccc45
109,CHEMBL3347525,CHEMBL3734236,1796956,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4c[nH]c5ccccc45
110,CHEMBL3347542,CHEMBL3734236,1796973,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,40000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccc5OCOc5c4
111,CHEMBL3347543,CHEMBL3734236,1796974,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,12000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4cc(C)on4
112,CHEMBL3347549,CHEMBL3734236,1796980,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,51000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4cccc(F)c4
113,CHEMBL3347550,CHEMBL3734236,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,20000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
114,CHEMBL3733336,CHEMBL3734236,2045907,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,32000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccsc4
115,CHEMBL3347554,CHEMBL3734236,1796985,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,64000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c2cccc3c4ccc(Cl)c(Cl)c4
116,CHEMBL3347566,CHEMBL3734236,1796997,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(cccc3c4ccc(Cl)c(Cl)c4)[C@H](CC2(C)C)N1Cc5ccc6OCOc6c5
117,CHEMBL3347567,CHEMBL3734236,1796998,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,79000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(cccc3c4ccc(Cl)c(Cl)c4)[C@@H]1CC2(C)C
118,CHEMBL3347555,CHEMBL3734236,1796986,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,,,,IC50,Not Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@@H]1N[C@H]2CC(C)(C)[C@@H]1c3c2cccc3c4cccnc4
119,CHEMBL3347583,CHEMBL3734236,1797015,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,27000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1S(=O)(=O)C
120,CHEMBL3347584,CHEMBL3734236,1797016,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,>,100000.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1S(=O)(=O)c4ccc(F)cc4
121,CHEMBL3347550,CHEMBL3734242,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
122,CHEMBL3733336,CHEMBL3734242,2045907,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,30.0,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccsc4
123,CHEMBL3347550,CHEMBL3734243,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,32.4,nM,IC50,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
124,CHEMBL3347550,CHEMBL3734246,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,34.3,%,Inhibition,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
125,CHEMBL3733336,CHEMBL3734246,2045907,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,=,33.45,%,Inhibition,,97238,103629,PROTEIN,SINGLE PROTEIN,9,CC(=C)C[C@H]1[C@H]2c3c(Br)cccc3[C@H](CC2(C)C)N1Cc4ccsc4
126,CHEMBL3347550,CHEMBL3734247,1796981,Cytochrome b-245 heavy chain,Homo sapiens,Homo sapiens,D,,,,Inhibition,Active,97238,103629,PROTEIN,SINGLE PROTEIN,9,CCCCCN1[C@@H](CC(=C)C)[C@H]2c3c(Br)cccc3[C@@H]1CC2(C)C
127,CHEMBL3980488,CHEMBL3888969,2189859,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,400000000.0,nM,IC50,425647,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CNc3ccc(cc3)C(=O)C
128,CHEMBL3913803,CHEMBL3888969,2123174,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,600000000.0,nM,IC50,425648,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2C)C(=O)CNc3ccc(cc3)C(=O)C
129,CHEMBL3921756,CHEMBL3888969,2131127,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,800000000.0,nM,IC50,425649,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CNc3ccc(cc3)C(C)C
130,CHEMBL3904813,CHEMBL3888969,2114184,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425650,103285,103629,PROTEIN,SINGLE PROTEIN,8,CCOc1ccc(cc1)N2CCN(CC2)C(=O)CNc3ccc(cc3)C(=O)C
131,CHEMBL3911567,CHEMBL3888969,2120938,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,600000000.0,nM,IC50,425651,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CNc3ccc(F)c(F)c3
132,CHEMBL3935963,CHEMBL3888969,2145334,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425652,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CNc3cccc(F)c3
133,CHEMBL3897456,CHEMBL3888969,2106827,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425653,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CN(CC(=O)N3CCN(CC3)c4ccc(OC)cc4)c5ccc(cc5)C(C)C
134,CHEMBL3972131,CHEMBL3888969,2181502,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,200000000.0,nM,IC50,425654,103285,103629,PROTEIN,SINGLE PROTEIN,8,CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccc(N)cc3)cc1
135,CHEMBL3986285,CHEMBL3888969,2195656,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,3000000000.0,nM,IC50,425655,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CNc3ccc(F)cc3
136,CHEMBL3933028,CHEMBL3888969,2142399,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,4500000000.0,nM,IC50,425656,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)CNc3ccccc3F
137,CHEMBL3981127,CHEMBL3888969,2190498,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1300000000.0,nM,IC50,425657,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1OC)N2CCN(CC2)C(=O)CNc3ccc(cc3)C(=O)C
138,CHEMBL3978208,CHEMBL3888969,2187579,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425658,103285,103629,PROTEIN,SINGLE PROTEIN,8,CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccccc3O)cc1
139,CHEMBL3902230,CHEMBL3888969,2111601,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,4000000000.0,nM,IC50,425659,103285,103629,PROTEIN,SINGLE PROTEIN,8,CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccccc3N)cc1
140,CHEMBL3973255,CHEMBL3888969,2182626,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,100000000.0,nM,IC50,425660,103285,103629,PROTEIN,SINGLE PROTEIN,8,CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccc(O)cc3)cc1
141,CHEMBL3962276,CHEMBL3888969,2171647,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,400000000.0,nM,IC50,425661,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)C
142,CHEMBL3966301,CHEMBL3888969,2175672,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425662,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(OC)ccc4[nH]3
143,CHEMBL3894978,CHEMBL3888969,2104349,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,700000000.0,nM,IC50,425663,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3nc4cc(F)ccc4[nH]3
144,CHEMBL3971548,CHEMBL3888969,2180919,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,800000000.0,nM,IC50,425664,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(OC)c(OC)cc4[nH]3
145,CHEMBL3974678,CHEMBL3888969,2184049,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1500000000.0,nM,IC50,425665,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cnc4ccc(F)cc4c3O
146,CHEMBL3950545,CHEMBL3888969,2159916,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,5000000000.0,nM,IC50,425666,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(F)ccc4[nH]3
147,CHEMBL3979526,CHEMBL3888969,2188897,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425667,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3[nH]c4ccc(cc4c3C)C(=O)C
148,CHEMBL3962738,CHEMBL3888969,2172109,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425668,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(O)ccc4[nH]3
149,CHEMBL3921836,CHEMBL3888969,2131207,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,700000000.0,nM,IC50,425669,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3[nH]c4ccc(F)cc4c3C
150,CHEMBL3956175,CHEMBL3888969,2165546,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1500000000.0,nM,IC50,425670,103285,103629,PROTEIN,SINGLE PROTEIN,8,Oc1ccc2[nH]c(cc2c1)C(=O)N3CCN(CC3)c4ccc(OC(F)(F)F)cc4
151,CHEMBL3931544,CHEMBL3888969,2140915,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425671,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4ccccc4[nH]3
152,CHEMBL3964327,CHEMBL3888969,2173698,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,300000000.0,nM,IC50,425672,103285,103629,PROTEIN,SINGLE PROTEIN,8,COC(=O)c1ccc2[nH]c(cc2c1)C(=O)N3CCN(CC3)c4ccc(OC)cc4
153,CHEMBL3940571,CHEMBL3888969,2149942,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425673,103285,103629,PROTEIN,SINGLE PROTEIN,8,CNC(=O)c1ccc2[nH]c(cc2c1)C(=O)N3CCN(CC3)c4ccc(OC)cc4
154,CHEMBL3909093,CHEMBL3888969,2118464,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,700000000.0,nM,IC50,425674,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)N
155,CHEMBL3945910,CHEMBL3888969,2155281,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425675,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3nc4cc(OC)ccc4[nH]3
156,CHEMBL4109345,CHEMBL3888969,2248696,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425676,103285,103629,PROTEIN,SINGLE PROTEIN,8,COC(=O)C1CN(CCN1C(=O)c2cc3cc(F)ccc3[nH]2)c4ccc(OC)cc4
157,CHEMBL3954604,CHEMBL3888969,2163975,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,500000000.0,nM,IC50,425677,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)O
158,CHEMBL3930500,CHEMBL3888969,2139871,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,800000000.0,nM,IC50,425678,103285,103629,PROTEIN,SINGLE PROTEIN,8,CCOc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)C
159,CHEMBL3969051,CHEMBL3888969,2178422,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425679,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1)N2CCN(CC2)C(=O)c3cnc4cc(ccc4c3O)C(=O)C
160,CHEMBL3939484,CHEMBL3888969,2148855,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,800000000.0,nM,IC50,425680,103285,103629,PROTEIN,SINGLE PROTEIN,8,CCOc1ccc(cc1)N2CCN(CC2)C(=O)c3nc4cc(F)ccc4[nH]3
161,CHEMBL3923967,CHEMBL3888969,2133338,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,3000000000.0,nM,IC50,425681,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1F)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)C
162,CHEMBL3955086,CHEMBL3888969,2164457,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425682,103285,103629,PROTEIN,SINGLE PROTEIN,8,CC(C)Oc1ccc(cc1)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)C
163,CHEMBL3918530,CHEMBL3888969,2127901,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,1000000000.0,nM,IC50,425683,103285,103629,PROTEIN,SINGLE PROTEIN,8,CC(C)Oc1ccc(cc1)N2CCN(CC2)C(=O)c3nc4cc(ccc4[nH]3)C(=O)N
164,CHEMBL3946405,CHEMBL3888969,2155776,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,2000000000.0,nM,IC50,425684,103285,103629,PROTEIN,SINGLE PROTEIN,8,COc1ccc(cc1F)N2CCN(CC2)C(=O)c3cc4cc(ccc4[nH]3)C(=O)N
165,CHEMBL3945330,CHEMBL3888969,2154701,Cytochrome b-245 heavy chain,,Homo sapiens,H,=,10000000000.0,nM,IC50,425685,103285,103629,PROTEIN,SINGLE PROTEIN,8,CNC(=O)c1ccc2[nH]c(cc2c1)C(=O)N3CCN(CC3)c4ccc(OC)c(F)c4
