,Output_Target,Input_feature,Models,Hyperparameters_Used,Model_RunTime_min,Dataset_size,Train_size,Val_size,Test_size,Train_positive_size,Val_positive_size,Test_positive_size,Accuracy_Val,True_Positive_Val,True_Negative_Val,False_Positive_Val,False_Negative_Val,Cohen_Score_Val,Precision_0_Val,Recall_0_Val,F1 Score_0_Val,AUC_output_0_Val,Precision_1_Val,Recall_1_Val,F1_Score_1_Val,AUC_output_1_Val,Log_Loss_Val,Accuracy_Test,True_Positive_Test,True_Negative_Test,False_Positive_Test,False_Negative_Test,Cohen_Score_Test,Precision_0_Test,Recall_0_Test,F1_Score_0_Test,AUC_output_0_Test,Precision_1_Test,Recall_1_Test,F1 Score_1_Test,AUC_output_1_Test,Log_Loss_Test
0,3A4_inh,avalon,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.019,18558,14846,3712,0,5364,1341,0,0.768,777,2075,296,564,0.475,0.7859999999999999,0.875,0.828,0.727,0.7240000000000001,0.579,0.644,0.727,1.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3A4_inh,fcfp2,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.019,18558,14846,3712,0,5364,1341,0,0.76,780,2041,330,561,0.46,0.784,0.861,0.821,0.721,0.703,0.5820000000000001,0.636,0.721,1.185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3A4_inh,rdk6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.37,18558,14846,3712,0,5364,1341,0,0.78,797,2100,271,544,0.502,0.794,0.8859999999999999,0.8370000000000001,0.74,0.746,0.594,0.662,0.74,0.473,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2C9_inh,ecfp0,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.298,14706,11764,2942,0,3981,996,0,0.723,333,1795,151,663,0.294,0.73,0.922,0.815,0.628,0.688,0.334,0.45,0.628,0.551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2C19_inh,ecfp6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.294,14572,11657,2915,0,4831,1208,0,0.7609999999999999,822,1397,310,386,0.503,0.784,0.818,0.8009999999999999,0.7490000000000001,0.726,0.68,0.703,0.7490000000000001,0.507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2C19_inh,rdk5,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.014,14572,11657,2915,0,4831,1208,0,0.7559999999999999,784,1421,286,424,0.49,0.77,0.8320000000000001,0.8,0.741,0.733,0.649,0.688,0.741,0.879,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,3A4_inh,hashap,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.635,18558,14846,3712,0,5364,1341,0,0.7759999999999999,849,2033,338,492,0.503,0.805,0.857,0.83,0.745,0.715,0.633,0.672,0.745,0.988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2C19_inh,lfcfp4,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.157,14572,11657,2915,0,4831,1208,0,0.7759999999999999,814,1448,259,394,0.531,0.7859999999999999,0.848,0.816,0.7609999999999999,0.759,0.674,0.7140000000000001,0.7609999999999999,0.812,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,3A4_inh,avalon,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.963,18558,14846,3712,0,5364,1341,0,0.779,947,1944,427,394,0.523,0.831,0.82,0.826,0.763,0.6890000000000001,0.706,0.698,0.763,1.074,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2C19_inh,ecfp2,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.302,14572,11657,2915,0,4831,1208,0,0.775,885,1375,332,323,0.5379999999999999,0.81,0.8059999999999999,0.8079999999999999,0.769,0.727,0.733,0.73,0.769,0.495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2C19_inh,lecfp4,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",4.74,14572,11657,2915,0,4831,1208,0,0.773,899,1353,354,309,0.534,0.8140000000000001,0.7929999999999999,0.8029999999999999,0.768,0.7170000000000001,0.7440000000000001,0.731,0.768,0.487,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2C19_inh,rdk6,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.417,14572,11657,2915,0,4831,1208,0,0.785,909,1379,328,299,0.5579999999999999,0.8220000000000001,0.8079999999999999,0.815,0.78,0.735,0.752,0.7440000000000001,0.78,0.999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2C19_inh,ecfp2,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.7490000000000001,14572,11657,2915,0,4831,1208,0,0.787,863,1430,277,345,0.557,0.8059999999999999,0.838,0.821,0.7759999999999999,0.757,0.7140000000000001,0.735,0.7759999999999999,1.002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2C19_inh,ecfp0,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.29,14572,11657,2915,0,4831,1208,0,0.708,619,1444,263,589,0.373,0.71,0.846,0.772,0.679,0.7020000000000001,0.512,0.5920000000000001,0.679,0.5660000000000001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,3A4_inh,hashap,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.016,18558,14846,3712,0,5364,1341,0,0.7659999999999999,746,2098,273,595,0.465,0.779,0.885,0.8290000000000001,0.721,0.732,0.556,0.632,0.721,0.912,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,3A4_inh,hashtt,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.018000000000000002,18558,14846,3712,0,5364,1341,0,0.77,746,2114,257,595,0.474,0.78,0.892,0.8320000000000001,0.7240000000000001,0.7440000000000001,0.556,0.637,0.7240000000000001,0.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,2C19_inh,lecfp6,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.181,14572,11657,2915,0,4831,1208,0,0.779,818,1452,255,390,0.537,0.7879999999999999,0.851,0.818,0.764,0.762,0.677,0.7170000000000001,0.764,0.7440000000000001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
17,3A4_inh,fcfp2,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",1.643,18558,14846,3712,0,5364,1341,0,0.7659999999999999,880,1965,406,461,0.489,0.81,0.8290000000000001,0.8190000000000001,0.742,0.684,0.6559999999999999,0.67,0.742,0.846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,2C19_inh,fcfp6,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.435,14572,11657,2915,0,4831,1208,0,0.7829999999999999,901,1380,327,307,0.5529999999999999,0.818,0.8079999999999999,0.813,0.777,0.7340000000000001,0.746,0.74,0.777,0.909,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,3A4_inh,ecfp2,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.387,18558,14846,3712,0,5364,1341,0,0.779,735,2157,214,606,0.489,0.7809999999999999,0.91,0.84,0.7290000000000001,0.774,0.5479999999999999,0.642,0.7290000000000001,0.478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
20,2C19_inh,avalon,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.014,14572,11657,2915,0,4831,1208,0,0.772,806,1445,262,402,0.523,0.782,0.847,0.813,0.757,0.755,0.667,0.708,0.757,0.768,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,3A4_inh,maccs,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.066,18558,14846,3712,0,5364,1341,0,0.757,802,2008,363,539,0.458,0.7879999999999999,0.847,0.8170000000000001,0.722,0.688,0.598,0.64,0.722,0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,3A4_inh,rdkDes,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.116,18558,14846,3712,0,5364,1341,0,0.787,919,2002,369,422,0.534,0.826,0.8440000000000001,0.835,0.765,0.7140000000000001,0.685,0.6990000000000001,0.765,0.446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,3A4_inh,laval,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",21.678,18558,14846,3712,0,5364,1341,0,0.7829999999999999,922,1985,386,419,0.528,0.826,0.8370000000000001,0.831,0.762,0.705,0.688,0.696,0.762,1.247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,3A4_inh,hashtt,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.973,18558,14846,3712,0,5364,1341,0,0.7829999999999999,966,1941,430,375,0.534,0.838,0.8190000000000001,0.828,0.769,0.6920000000000001,0.72,0.706,0.769,1.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,3A4_inh,rdkDes,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.139,18558,14846,3712,0,5364,1341,0,0.695,975,1605,766,366,0.379,0.8140000000000001,0.677,0.7390000000000001,0.7020000000000001,0.56,0.727,0.633,0.7020000000000001,0.5710000000000001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,3A4_inh,ecfp0,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.022,18558,14846,3712,0,5364,1341,0,0.722,712,1968,403,629,0.375,0.758,0.83,0.792,0.68,0.639,0.531,0.58,0.68,1.442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,3A4_inh,ecfp6,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.02,18558,14846,3712,0,5364,1341,0,0.772,718,2149,222,623,0.472,0.775,0.906,0.836,0.721,0.764,0.535,0.63,0.721,0.877,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,2C19_inh,rdkDes,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",0.29100000000000004,14572,11657,2915,0,4831,1208,0,0.809,876,1483,224,332,0.602,0.8170000000000001,0.8690000000000001,0.8420000000000001,0.797,0.7959999999999999,0.725,0.759,0.797,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,3A4_inh,lfcfp4,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",16.499000000000002,18558,14846,3712,0,5364,1341,0,0.787,905,2015,356,436,0.532,0.8220000000000001,0.85,0.836,0.762,0.718,0.675,0.696,0.762,1.143,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,3A4_inh,fcfp6,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.381,18558,14846,3712,0,5364,1341,0,0.7879999999999999,759,2165,206,582,0.51,0.7879999999999999,0.913,0.846,0.74,0.787,0.5660000000000001,0.6579999999999999,0.74,0.474,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,2C19_inh,fcfp4,XGBClassifier_default,"{'base_score': [0.5], 'booster': ['gbtree'], 'colsample_bylevel': [1], 'colsample_bynode': [1], 'colsample_bytree': [1], 'gamma': [0], 'learning_rate': [0.1], 'max_delta_step': [0], 'max_depth': [3], 'min_child_weight': [1], 'missing': [None], 'n_estimators': [100], 'n_jobs': [1], 'nthread': [None], 'objective': ['binary:logistic'], 'random_state': [42], 'reg_alpha': [0], 'reg_lambda': [1], 'scale_pos_weight': [1], 'seed': [None], 'silent': [None], 'subsample': [1], 'verbosity': [1]}",0.294,14572,11657,2915,0,4831,1208,0,0.779,905,1366,341,303,0.547,0.818,0.8,0.809,0.775,0.726,0.7490000000000001,0.738,0.775,0.486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,3A4_inh,lfcfp6,RandomForestClassifier_default,"{'bootstrap': [True], 'class_weight': [None], 'criterion': ['gini'], 'max_depth': [None], 'max_features': ['auto'], 'max_leaf_nodes': [None], 'min_impurity_decrease': [0.0], 'min_impurity_split': [None], 'min_samples_leaf': [1], 'min_samples_split': [2], 'min_weight_fraction_leaf': [0.0], 'n_estimators': ['warn'], 'n_jobs': [None], 'oob_score': [False], 'random_state': [42], 'verbose': [0], 'warm_start': [False]}",0.264,18558,14846,3712,0,5364,1341,0,0.789,747,2182,189,594,0.511,0.7859999999999999,0.92,0.848,0.7390000000000001,0.7979999999999999,0.557,0.6559999999999999,0.7390000000000001,1.079,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,2C19_inh,lfcfp4,MLPClassifier_default,"{'activation': ['relu'], 'alpha': [0.0001], 'batch_size': ['auto'], 'beta_1': [0.9], 'beta_2': [0.999], 'early_stopping': [False], 'epsilon': [1e-08], 'hidden_layer_sizes': [(100,)], 'learning_rate': ['constant'], 'learning_rate_init': [0.001], 'max_iter': [200], 'momentum': [0.9], 'n_iter_no_change': [10], 'nesterovs_momentum': [True], 'power_t': [0.5], 'random_state': [42], 'shuffle': [True], 'solver': ['adam'], 'tol': [0.0001], 'validation_fraction': [0.1], 'verbose': [False], 'warm_start': [False]}",12.237,14572,11657,2915,0,4831,1208,0,0.785,867,1422,285,341,0.555,0.807,0.833,0.82,0.775,0.753,0.718,0.735,0.775,1.301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
